index,url,Size in bytes,Return code,Depth,Time
159,https://en.wikipedia.org/wiki/Molson_Coors_Brewing_Company,131766,200,2,09-21-2021_05-01-58
160,https://en.wikipedia.org/wiki/AB_InBev,222456,200,2,09-21-2021_05-01-58
161,https://en.wikipedia.org/wiki/Petco,84546,200,2,09-21-2021_05-01-58
162,https://en.wikipedia.org/wiki/Cedar_Fair_Entertainment_Company,160524,200,2,09-21-2021_05-01-58
163,https://en.wikipedia.org/wiki/Marks_and_Spencer,408391,200,2,09-21-2021_05-01-58
164,https://en.wikipedia.org/wiki/London_Stock_Exchange,330704,200,2,09-21-2021_05-01-58
165,https://en.wikipedia.org/wiki/Daimler_AG,488341,200,2,09-21-2021_05-01-58
166,https://en.wikipedia.org/wiki/Dallas_Love_Field,289641,200,2,09-21-2021_05-01-58
167,https://en.wikipedia.org/wiki/Southwest_Airlines,241164,200,2,09-21-2021_05-01-58
168,https://en.wikipedia.org/wiki/Yum!_Brands#Tricon_Global,135081,200,2,09-21-2021_05-01-58
169,https://en.wikipedia.org/wiki/Yum!_Brands,135081,200,2,09-21-2021_05-01-59
170,https://en.wikipedia.org/wiki/Agilent_Technologies,171966,200,2,09-21-2021_05-01-59
171,https://en.wikipedia.org/wiki/KFC,325221,200,2,09-21-2021_05-01-59
172,https://en.wikipedia.org/wiki/Compaq,323671,200,2,09-21-2021_05-01-59
173,https://en.wikipedia.org/wiki/Pizza_Hut,343438,200,2,09-21-2021_05-01-59
174,https://en.wikipedia.org/wiki/Taco_Bell,391429,200,2,09-21-2021_05-02-00
175,https://en.wikipedia.org/wiki/Hewlett-Packard,411361,200,2,09-21-2021_05-02-00
176,https://en.wikipedia.org/wiki/PepsiCo,382025,200,2,09-21-2021_05-02-00
177,https://en.wikipedia.org/wiki/Berkshire_Hathaway,341932,200,2,09-21-2021_05-02-00
178,https://en.wikipedia.org/wiki/Harley-Davidson,513371,200,2,09-21-2021_05-02-00
179,https://en.wikipedia.org/wiki/3M,296235,200,2,09-21-2021_05-02-00
180,https://en.wikipedia.org/wiki/Texas_Instruments,286027,200,2,09-21-2021_05-02-00
181,https://en.wikipedia.org/wiki/Alphabet_Inc.,255678,200,2,09-21-2021_05-02-00
182,https://en.wikipedia.org/wiki/The_Coca-Cola_Company,390230,200,2,09-21-2021_05-02-01
183,https://en.wikipedia.org/wiki/Citigroup,525229,200,2,09-21-2021_05-02-01
184,https://en.wikipedia.org/wiki/Geographic_coordinate_system,218441,200,2,09-21-2021_05-02-01
185,https://en.wikipedia.org/wiki/Dallas,927081,200,2,09-21-2021_05-02-01
186,https://en.wikipedia.org/wiki/Gold,625597,200,2,09-21-2021_05-02-01
187,https://en.wikipedia.org/wiki/Flatbush_Avenue,61770,200,2,09-21-2021_05-02-02
188,https://en.wikipedia.org/wiki/AT%26T,579597,200,2,09-21-2021_05-02-02
189,https://en.wikipedia.org/wiki/Target_Corporation,490809,200,2,09-21-2021_05-02-02
190,https://en.wikipedia.org/wiki/Borough_Hall_(Brooklyn),100948,200,2,09-21-2021_05-02-02
191,https://en.wikipedia.org/wiki/Downtown_Brooklyn,154653,200,2,09-21-2021_05-02-02
192,https://en.wikipedia.org/wiki/Chase_(bank),223596,200,2,09-21-2021_05-02-02
193,https://en.wikipedia.org/wiki/Periodic_table_of_elements,876464,200,2,09-21-2021_05-02-02
194,https://en.wikipedia.org/wiki/Fulton_Mall,106052,200,2,09-21-2021_05-02-02
195,https://en.wikipedia.org/wiki/Apple_Inc.,1457191,200,2,09-21-2021_05-02-02
196,https://en.wikipedia.org/wiki/New_York_City_Department_of_Information_Technology_and_Telecommunications,73853,200,2,09-21-2021_05-02-02
197,https://en.wikipedia.org/wiki/Exxon_Mobil,573349,200,2,09-21-2021_05-02-02
198,https://en.wikipedia.org/wiki/Human_Resources,100384,200,2,09-21-2021_05-02-03
199,https://en.wikipedia.org/wiki/Keyspan_Energy,47731,200,2,09-21-2021_05-02-03
200,https://en.wikipedia.org/wiki/Microsoft,612947,200,2,09-21-2021_05-02-03
201,https://en.wikipedia.org/wiki/New_York_City_College_of_Technology,93395,200,2,09-21-2021_05-02-03
202,https://en.wikipedia.org/wiki/Brooklyn_Heights,291826,200,2,09-21-2021_05-02-03
203,https://en.wikipedia.org/wiki/C_(New_York_City_Subway_service),413424,200,2,09-21-2021_05-02-03
204,https://en.wikipedia.org/wiki/MakerBot_Industries,127313,200,2,09-21-2021_05-02-03
205,https://en.wikipedia.org/wiki/Blue_Cross_and_Blue_Shield_Association,122653,200,2,09-21-2021_05-02-03
206,https://en.wikipedia.org/wiki/Ms._Foundation_for_Women,87536,200,2,09-21-2021_05-02-03
207,https://en.wikipedia.org/wiki/Research_park,282210,200,2,09-21-2021_05-02-03
208,https://en.wikipedia.org/wiki/Intel,840774,200,2,09-21-2021_05-02-03
209,https://en.wikipedia.org/wiki/UniWorld_Group,100439,200,2,09-21-2021_05-02-03
